DRUG_ID,DRUG_NAME,ADR_ID,ADR_TERM,PubChem_ID
BADD_D00647,Diatrizoic acid,BADD_A00365,Asthma,2140
BADD_D00652,Dichlorphenamide,BADD_A00365,Asthma,3038
BADD_D00655,Diclofenac potassium,BADD_A00365,Asthma,23667642
BADD_D00656,Diclofenac sodium,BADD_A00365,Asthma,5018304
BADD_D00676,Dimenhydrinate,BADD_A00365,Asthma,10660
BADD_D00684,Dinoprostone,BADD_A00365,Asthma,5280360
BADD_D00701,Dofetilide,BADD_A00365,Asthma,71329
BADD_D00706,Donepezil,BADD_A00365,Asthma,3152
BADD_D00707,Donepezil hydrochloride,BADD_A00365,Asthma,5741
BADD_D00720,Doxepin,BADD_A00365,Asthma,3158
BADD_D00721,Doxepin hydrochloride,BADD_A00365,Asthma,6419921
BADD_D00749,Efavirenz,BADD_A00365,Asthma,64139
BADD_D00755,Eletriptan,BADD_A00365,Asthma,77993
BADD_D00756,Eletriptan hydrobromide,BADD_A00365,Asthma,656631
BADD_D00761,Eluxadoline,BADD_A00365,Asthma,11250029
BADD_D00767,Enalapril maleate,BADD_A00365,Asthma,5388961
BADD_D00785,Epirubicin hydrochloride,BADD_A00365,Asthma,65348
BADD_D00790,Eprosartan,BADD_A00365,Asthma,5281037
BADD_D00791,Eprosartan mesylate,BADD_A00365,Asthma,5282474
BADD_D00793,Equilin sulfate,BADD_A00365,Asthma,168708
BADD_D00794,Ergocalciferol,BADD_A00365,Asthma,5280793
BADD_D00802,Ertapenem,BADD_A00365,Asthma,150610
BADD_D00803,Ertapenem sodium,BADD_A00365,Asthma,23674512
BADD_D00804,Erythromycin,BADD_A00365,Asthma,12560
BADD_D00815,Esomeprazole,BADD_A00365,Asthma,9568614
BADD_D00816,Esomeprazole magnesium,BADD_A00365,Asthma,130564
BADD_D00817,Esomeprazole sodium,BADD_A00365,Asthma,10959536
BADD_D00818,Esomeprazole strontium,BADD_A00365,Asthma,16048656
BADD_D00819,Estazolam,BADD_A00365,Asthma,3261
BADD_D00820,Esterified estrogens,BADD_A00365,Asthma,Not Available
BADD_D00822,Estradiol acetate,BADD_A00365,Asthma,9818306
BADD_D00823,Estradiol cypionate,BADD_A00365,Asthma,9403
BADD_D00824,Estradiol hemihydrate,BADD_A00365,Asthma,154274
BADD_D00825,Estradiol valerate,BADD_A00365,Asthma,13791
BADD_D00830,Estrofen,BADD_A00365,Asthma,3080904
BADD_D00831,Estrogens,BADD_A00365,Asthma,23676225
BADD_D00832,Estrogens conjugated synthetic a,BADD_A00365,Asthma,Not Available
BADD_D00833,Estrogens conjugated synthetic b,BADD_A00365,Asthma,Not Available
BADD_D00834,Estrone,BADD_A00365,Asthma,5870
BADD_D00835,Estrone sulfate,BADD_A00365,Asthma,3001028
BADD_D00836,Estropipate,BADD_A00365,Asthma,5284555
BADD_D00837,Eszopiclone,BADD_A00365,Asthma,969472
BADD_D00848,Etidronate disodium,BADD_A00365,Asthma,23894
BADD_D00849,Etidronic acid,BADD_A00365,Asthma,3305
BADD_D00852,Etonogestrel,BADD_A00365,Asthma,6917715
BADD_D00864,Ezetimibe,BADD_A00365,Asthma,150311
BADD_D00871,Felbamate,BADD_A00365,Asthma,3331
BADD_D00873,Fenofibrate,BADD_A00365,Asthma,3339
BADD_D00880,Fentanyl citrate,BADD_A00365,Asthma,13810
BADD_D00881,Fentanyl hydrochloride,BADD_A00365,Asthma,83932
BADD_D00891,Fesoterodine,BADD_A00365,Asthma,6918558
BADD_D00898,Finasteride,BADD_A00365,Asthma,57363
BADD_D00926,Fluorescein,BADD_A00365,Asthma,16850
BADD_D00932,Fluoxetine,BADD_A00365,Asthma,3386
BADD_D00935,Fluphenazine,BADD_A00365,Asthma,3372
BADD_D00936,Fluphenazine decanoate,BADD_A00365,Asthma,3388
BADD_D00937,Fluphenazine hydrochloride,BADD_A00365,Asthma,67356
BADD_D00941,Flurbiprofen,BADD_A00365,Asthma,3394
BADD_D00945,Fluticasone,BADD_A00365,Asthma,5311101
BADD_D00946,Fluticasone furoate,BADD_A00365,Asthma,9854489
BADD_D00950,Fluvoxamine,BADD_A00365,Asthma,5324346
BADD_D00951,Fluvoxamine maleate,BADD_A00365,Asthma,5384136
BADD_D00954,Follitropin alfa,BADD_A00365,Asthma,Not Available
BADD_D00958,Formoterol,BADD_A00365,Asthma,3410
BADD_D00959,Formoterol fumarate,BADD_A00365,Asthma,49800025
BADD_D00965,Fosfomycin,BADD_A00365,Asthma,446987
BADD_D00966,Fosfomycin tromethamine,BADD_A00365,Asthma,54331
BADD_D00967,Fosinopril,BADD_A00365,Asthma,3420
BADD_D00970,Fosphenytoin,BADD_A00365,Asthma,56339
BADD_D00971,Fosphenytoin sodium,BADD_A00365,Asthma,56338
BADD_D00974,Fragmin,BADD_A00365,Asthma,772
BADD_D00978,Fulvestrant,BADD_A00365,Asthma,104741
BADD_D00981,Gabapentin,BADD_A00365,Asthma,3446
BADD_D00989,Gadolinium,BADD_A00365,Asthma,23982
BADD_D00993,Gadoteridol,BADD_A00365,Asthma,60714
BADD_D00994,Gadoversetamide,BADD_A00365,Asthma,444013
BADD_D01006,Gatifloxacin,BADD_A00365,Asthma,5379
BADD_D01020,Glatiramer,BADD_A00365,Asthma,65370
BADD_D01021,Glatiramer acetate,BADD_A00365,Asthma,3081884
BADD_D01022,Gliclazide,BADD_A00365,Asthma,3475
BADD_D01031,Glycerin,BADD_A00365,Asthma,753
BADD_D01045,Guanethidine monosulfate,BADD_A00365,Asthma,56927696
BADD_D01046,Guanfacine,BADD_A00365,Asthma,3519
BADD_D01059,Heparan sulfate,BADD_A00365,Asthma,Not Available
BADD_D01061,Heparin sodium,BADD_A00365,Asthma,92044406
BADD_D01064,Hepatitis b vaccine (recombinant),BADD_A00365,Asthma,Not Available
BADD_D01071,Histamine,BADD_A00365,Asthma,774
BADD_D01072,Histamine phosphate,BADD_A00365,Asthma,65513
BADD_D01086,Hydrocortisone,BADD_A00365,Asthma,5754
BADD_D01096,Hydromorphone,BADD_A00365,Asthma,5284570
BADD_D01107,Hydroxyprogesterone caproate,BADD_A00365,Asthma,169870
BADD_D01117,Ibandronic acid,BADD_A00365,Asthma,60852
BADD_D01120,Ibuprofen,BADD_A00365,Asthma,3672
BADD_D01132,Idursulfase,BADD_A00365,Asthma,Not Available
BADD_D01134,Iloperidone,BADD_A00365,Asthma,71360
BADD_D01143,Immune globulin,BADD_A00365,Asthma,Not Available
BADD_D01147,Indacaterol,BADD_A00365,Asthma,6918554
BADD_D01149,Indapamide,BADD_A00365,Asthma,3702
BADD_D01159,Insulin (human),BADD_A00365,Asthma,118984375
BADD_D01162,Insulin detemir,BADD_A00365,Asthma,16137271
BADD_D01163,Insulin glargine,BADD_A00365,Asthma,118984454
BADD_D01167,Interferon alfa-2b,BADD_A00365,Asthma,71306834
BADD_D01183,Iothalamate meglumine,BADD_A00365,Asthma,656642
BADD_D01184,Iothalamic acid,BADD_A00365,Asthma,3737
BADD_D01187,Ioxaglate meglumine,BADD_A00365,Asthma,20055342
BADD_D01188,Ioxaglic acid,BADD_A00365,Asthma,3742
BADD_D01191,Ipratropium,BADD_A00365,Asthma,657309
BADD_D01192,Ipratropium bromide,BADD_A00365,Asthma,657308
BADD_D01199,Iron sucrose,BADD_A00365,Asthma,91663255
BADD_D01209,Isosorbide,BADD_A00365,Asthma,12597
BADD_D01211,Isosorbide mononitrate,BADD_A00365,Asthma,27661
BADD_D01213,Isotretinoin,BADD_A00365,Asthma,5282379
BADD_D01221,Ivermectin,BADD_A00365,Asthma,6321424
BADD_D01231,Ketoprofen,BADD_A00365,Asthma,3825
BADD_D01232,Ketorolac,BADD_A00365,Asthma,3826
BADD_D01233,Ketorolac tromethamine,BADD_A00365,Asthma,84003
BADD_D01251,Latanoprost,BADD_A00365,Asthma,5311221
BADD_D01253,Lenalidomide,BADD_A00365,Asthma,216326
BADD_D01255,Lercanidipine,BADD_A00365,Asthma,65866
BADD_D01261,Leuprolide monoacetate,BADD_A00365,Asthma,657180
BADD_D01262,Levalbuterol,BADD_A00365,Asthma,123600
BADD_D01263,Levalbuterol hydrochloride,BADD_A00365,Asthma,123601
BADD_D01264,Levalbuterol tartrate,BADD_A00365,Asthma,10349032
BADD_D01265,Levetiracetam,BADD_A00365,Asthma,5284583
BADD_D01272,Levocetirizine,BADD_A00365,Asthma,1549000
BADD_D01281,Levonorgestrel,BADD_A00365,Asthma,13109
BADD_D01287,Lidocaine,BADD_A00365,Asthma,3676
BADD_D01296,Liothyronine,BADD_A00365,Asthma,5920
BADD_D01298,Liraglutide,BADD_A00365,Asthma,16134956
BADD_D01317,Loratadine,BADD_A00365,Asthma,3957
BADD_D01322,Losartan,BADD_A00365,Asthma,3961
BADD_D01334,Lymphazurin,BADD_A00365,Asthma,101316975
BADD_D01365,Medroxyprogesterone,BADD_A00365,Asthma,10631
BADD_D01368,Mefenamic acid,BADD_A00365,Asthma,4044
BADD_D01374,Meloxicam,BADD_A00365,Asthma,54677470
BADD_D01375,Meloxicam sodium,BADD_A00365,Asthma,4051
BADD_D01378,Memantine,BADD_A00365,Asthma,4054
BADD_D01379,Memantine hydrochloride,BADD_A00365,Asthma,181458
BADD_D01394,Merrem i.v.,BADD_A00365,Asthma,441130
BADD_D01431,Methylphenidate,BADD_A00365,Asthma,4158
BADD_D01471,Minocycline anion,BADD_A00365,Asthma,26275995
BADD_D01475,Mirabegron,BADD_A00365,Asthma,9865528
BADD_D01476,Mirtazapine,BADD_A00365,Asthma,4205
BADD_D01484,Modafinil,BADD_A00365,Asthma,4236
BADD_D01490,Mometasone,BADD_A00365,Asthma,441335
BADD_D01492,Mometasone furoate monohydrate,BADD_A00365,Asthma,9893453
BADD_D01501,Moxifloxacin,BADD_A00365,Asthma,152946
BADD_D01502,Moxifloxacin hydrochloride,BADD_A00365,Asthma,101526
BADD_D01507,Mycophenolate mofetil,BADD_A00365,Asthma,5281078
BADD_D01508,Mycophenolic acid,BADD_A00365,Asthma,446541
BADD_D01511,Nabumetone,BADD_A00365,Asthma,4409
BADD_D01519,Nalbuphine,BADD_A00365,Asthma,5311304
BADD_D01520,Nalbuphine hydrochloride,BADD_A00365,Asthma,5360733
BADD_D01533,Naproxen,BADD_A00365,Asthma,156391
BADD_D01534,Naproxen sodium,BADD_A00365,Asthma,23681059
BADD_D01535,Naratriptan,BADD_A00365,Asthma,4440
BADD_D01536,Naratriptan hydrochloride,BADD_A00365,Asthma,60875
BADD_D01545,Nedocromil sodium,BADD_A00365,Asthma,50295
BADD_D01546,Nefazodone,BADD_A00365,Asthma,4449
BADD_D01547,Nefazodone hydrochloride,BADD_A00365,Asthma,54911
BADD_D01558,Nexium,BADD_A00365,Asthma,9568613
BADD_D01570,Nisoldipine,BADD_A00365,Asthma,4499
BADD_D01576,Nitrofurantoin,BADD_A00365,Asthma,6604200
BADD_D01586,Norethindrone acetate,BADD_A00365,Asthma,5832
BADD_D01595,Octreotide acetate,BADD_A00365,Asthma,6917964
BADD_D01611,Omega-3-acid ethyl esters,BADD_A00365,Asthma,9831414
BADD_D01621,Optimark,BADD_A00365,Asthma,6435809
BADD_D01622,Orciprenaline,BADD_A00365,Asthma,4086
BADD_D01624,Orlistat,BADD_A00365,Asthma,3034010
BADD_D01627,Oseltamivir,BADD_A00365,Asthma,65028
BADD_D01628,Oseltamivir phosphate,BADD_A00365,Asthma,78000
BADD_D01635,Oxaprozin,BADD_A00365,Asthma,4614
BADD_D01637,Oxcarbazepine,BADD_A00365,Asthma,34312
BADD_D01643,Oxybutynin,BADD_A00365,Asthma,4634
BADD_D01645,Oxycodone,BADD_A00365,Asthma,5284603
BADD_D01664,Pancrelipase,BADD_A00365,Asthma,8519
BADD_D01668,Pantoprazole,BADD_A00365,Asthma,4679
BADD_D01679,Paroxetine,BADD_A00365,Asthma,43815
BADD_D01680,Paroxetine hydrochloride,BADD_A00365,Asthma,62878
BADD_D01681,Paroxetine hydrochloride hemihydrate,BADD_A00365,Asthma,9843029
BADD_D01682,Paroxetine impurity a,BADD_A00365,Asthma,3038120
BADD_D01683,Paroxetine mesylate,BADD_A00365,Asthma,9845306
BADD_D01709,Penicillamine,BADD_A00365,Asthma,5852
BADD_D01717,Pentamidine,BADD_A00365,Asthma,4735
BADD_D01718,Pentamidine isethionate,BADD_A00365,Asthma,8813
BADD_D01730,Pentostatin,BADD_A00365,Asthma,439693
BADD_D01735,Pergolide,BADD_A00365,Asthma,47811
BADD_D01736,Pergolide mesylate,BADD_A00365,Asthma,47812
BADD_D01738,Periciazine,BADD_A00365,Asthma,4747
BADD_D01740,Perindopril erbumine,BADD_A00365,Asthma,441313
BADD_D01743,Perphenazine,BADD_A00365,Asthma,4748
BADD_D01747,Phencyclidine,BADD_A00365,Asthma,6468
BADD_D01752,Phenobarbital,BADD_A00365,Asthma,4763
BADD_D01773,Pimecrolimus,BADD_A00365,Asthma,6447131
BADD_D01784,Piroxicam,BADD_A00365,Asthma,54676228
BADD_D01792,Polidocanol,BADD_A00365,Asthma,656641
BADD_D01807,Potassium bicarbonate,BADD_A00365,Asthma,516893
BADD_D01817,Pramipexole,BADD_A00365,Asthma,119570
BADD_D01818,Pramipexole dihydrochloride,BADD_A00365,Asthma,119569
BADD_D01835,Pregabalin,BADD_A00365,Asthma,5486971
BADD_D01848,Prochlorperazine,BADD_A00365,Asthma,4917
BADD_D01849,Prochlorperazine edisylate,BADD_A00365,Asthma,91499
BADD_D01850,Prochlorperazine maleate,BADD_A00365,Asthma,5281032
BADD_D01854,Promethazine,BADD_A00365,Asthma,4927
BADD_D01855,Promethazine hydrochloride,BADD_A00365,Asthma,6014
BADD_D01876,Pseudoephedrine,BADD_A00365,Asthma,7028
BADD_D01889,Quetiapine fumarate,BADD_A00365,Asthma,441261
BADD_D01895,Quinine,BADD_A00365,Asthma,3034034
BADD_D01896,Quinine dihydrochloride,BADD_A00365,Asthma,91429
BADD_D01897,Quinine sulfate,BADD_A00365,Asthma,16211610
BADD_D01898,Rabeprazole,BADD_A00365,Asthma,5029
BADD_D01915,Ranolazine,BADD_A00365,Asthma,56959
BADD_D01916,Rasagiline mesylate,BADD_A00365,Asthma,3052775
BADD_D01937,Rifapentine,BADD_A00365,Asthma,135403821
BADD_D01950,Risedronic acid,BADD_A00365,Asthma,5245
BADD_D01951,Risperidone,BADD_A00365,Asthma,5073
BADD_D01952,Ritonavir,BADD_A00365,Asthma,392622
BADD_D01960,Rocuronium bromide,BADD_A00365,Asthma,441351
BADD_D01961,Rofecoxib,BADD_A00365,Asthma,5090
BADD_D01962,Roflumilast,BADD_A00365,Asthma,449193
BADD_D01966,Ropinirole,BADD_A00365,Asthma,5095
BADD_D01975,Roxithromycin,BADD_A00365,Asthma,444037
BADD_D01980,Salicylic acid,BADD_A00365,Asthma,338
BADD_D01981,Salmeterol,BADD_A00365,Asthma,5152
BADD_D01982,Salmeterol xinafoate,BADD_A00365,Asthma,56801
BADD_D01989,Saquinavir mesylate,BADD_A00365,Asthma,60934
BADD_D02002,Selegiline,BADD_A00365,Asthma,26757
BADD_D02003,Selegiline hydrochloride,BADD_A00365,Asthma,26758
BADD_D02010,Sertraline,BADD_A00365,Asthma,68617
BADD_D02016,Sibutramine,BADD_A00365,Asthma,5210
BADD_D02031,Sitaxentan,BADD_A00365,Asthma,216235
BADD_D02047,Sodium oxybate,BADD_A00365,Asthma,23663870
BADD_D02050,Sodium tetradecyl sulfate,BADD_A00365,Asthma,23665770
BADD_D02060,Sotalol,BADD_A00365,Asthma,5253
BADD_D02061,Sotalol hydrochloride,BADD_A00365,Asthma,66245
BADD_D02062,Sparfloxacin,BADD_A00365,Asthma,60464
BADD_D02098,Sumatriptan,BADD_A00365,Asthma,5358
BADD_D02099,Sumatriptan succinate,BADD_A00365,Asthma,59772
BADD_D02104,Tacrine hydrochloride,BADD_A00365,Asthma,2723754
BADD_D02108,Tafluprost,BADD_A00365,Asthma,9868491
BADD_D02113,Tamsulosin,BADD_A00365,Asthma,60147
BADD_D02115,Tapentadol,BADD_A00365,Asthma,9838022
BADD_D02118,Tasimelteon,BADD_A00365,Asthma,10220503
BADD_D02140,Tegaserode,BADD_A00365,Asthma,Not Available
BADD_D02147,Telmisartan,BADD_A00365,Asthma,65999
BADD_D02157,Tenoxicam,BADD_A00365,Asthma,54677971
BADD_D02158,Terazosin,BADD_A00365,Asthma,5401
BADD_D02160,Terbinafine,BADD_A00365,Asthma,1549008
BADD_D02162,Terbutaline,BADD_A00365,Asthma,5403
BADD_D02174,Testosterone undecanoate,BADD_A00365,Asthma,65157
BADD_D02175,Tetrabenazine,BADD_A00365,Asthma,6018
BADD_D02182,Tetradecyl hydrogen sulfate (ester),BADD_A00365,Asthma,8771
BADD_D02195,Theophylline,BADD_A00365,Asthma,2153
BADD_D02200,Thioridazine,BADD_A00365,Asthma,5452
BADD_D02201,Thioridazine hydrochloride,BADD_A00365,Asthma,66062
BADD_D02203,Thiotepa,BADD_A00365,Asthma,5453
BADD_D02210,Tiagabine,BADD_A00365,Asthma,60648
BADD_D02211,Tiagabine hydrochloride,BADD_A00365,Asthma,91274
BADD_D02212,Tiaprofenic acid,BADD_A00365,Asthma,5468
BADD_D02219,Timolol,BADD_A00365,Asthma,33624
BADD_D02230,Tizanidine,BADD_A00365,Asthma,5487
BADD_D02231,Tizanidine hydrochloride,BADD_A00365,Asthma,114869
BADD_D02236,Tofacitinib,BADD_A00365,Asthma,9926791
BADD_D02241,Tolcapone,BADD_A00365,Asthma,4659569
BADD_D02247,Topiramate,BADD_A00365,Asthma,5284627
BADD_D02265,Travoprost,BADD_A00365,Asthma,5282226
BADD_D02271,Triamcinolone,BADD_A00365,Asthma,31307
BADD_D02272,Triamcinolone acetonide,BADD_A00365,Asthma,6436
BADD_D02281,Trifluoperazine,BADD_A00365,Asthma,5566
BADD_D02282,Trifluoperazine hydrochloride,BADD_A00365,Asthma,66064
BADD_D02307,Trovafloxacin,BADD_A00365,Asthma,62959
BADD_D02308,Trovafloxacin mesylate,BADD_A00365,Asthma,62960
BADD_D02314,Umeclidinium,BADD_A00365,Asthma,11519070
BADD_D02321,Ursodiol,BADD_A00365,Asthma,31401
BADD_D02337,Varenicline,BADD_A00365,Asthma,170361
BADD_D02338,Varenicline tartrate,BADD_A00365,Asthma,46783232
BADD_D02350,Verdeso,BADD_A00365,Asthma,12536
BADD_D02367,Voltaren,BADD_A00365,Asthma,5018304
BADD_D02379,Zaleplon,BADD_A00365,Asthma,5719
BADD_D02452,Icatibant,BADD_A00365,Asthma,6918173
BADD_D02464,Fingolimod,BADD_A00365,Asthma,107970
BADD_D02465,Aclidinium,BADD_A00365,Asthma,11434515
BADD_D02492,Deflazacort,BADD_A00365,Asthma,189821
BADD_D02504,Lorlatinib,BADD_A00365,Asthma,71731823
BADD_D02527,Abrocitinib,BADD_A00365,Asthma,Not Available
BADD_D02558,Gadolinium cation (3+),BADD_A00365,Asthma,168050
BADD_D02572,Migalastat,BADD_A00365,Asthma,176077
BADD_D02580,Ozanimod,BADD_A00365,Asthma,52938427
BADD_D00231,Bendamustine hydrochloride,BADD_A00385,Atypical pneumonia,77082
BADD_D00495,Clofarabine,BADD_A00385,Atypical pneumonia,119182
BADD_D00382,Cefazolin,BADD_A00419,Bacterial lower respiratory tract infections,33255
BADD_D00386,Cefepime,BADD_A00419,Bacterial lower respiratory tract infections,5479537
BADD_D00388,Cefixime,BADD_A00419,Bacterial lower respiratory tract infections,5362065
BADD_D00397,Cefprozil,BADD_A00419,Bacterial lower respiratory tract infections,5281006
BADD_D00771,Enfuvirtide,BADD_A00419,Bacterial lower respiratory tract infections,16130199
BADD_D01014,Gemifloxacin mesylate,BADD_A00419,Bacterial lower respiratory tract infections,9588170
BADD_D01029,Glutamine,BADD_A00419,Bacterial lower respiratory tract infections,5961
BADD_D01352,Maraviroc,BADD_A00419,Bacterial lower respiratory tract infections,3002977
BADD_D02145,Telbivudine,BADD_A00419,Bacterial lower respiratory tract infections,159269
BADD_D02227,Tipranavir disodium,BADD_A00419,Bacterial lower respiratory tract infections,163296
BADD_D02342,Vedolizumab,BADD_A00419,Bacterial lower respiratory tract infections,Not Available
BADD_D00489,Clobetasol,BADD_A00420,Bacterial upper respiratory tract infections,5311051
BADD_D01527,Naltrexone,BADD_A00420,Bacterial upper respiratory tract infections,5360515
BADD_D01598,Ofloxacin,BADD_A00420,Bacterial upper respiratory tract infections,4583
BADD_D01764,Phenylpropanolamine,BADD_A00708,Bronchial and pulmonary therapeutic procedures,4786
BADD_D00188,Atracurium besylate,BADD_A00709,Bronchial conditions NEC,47320
BADD_D00548,Cyclopentolate hydrochloride,BADD_A00709,Bronchial conditions NEC,22162
BADD_D00711,Dornase alfa,BADD_A00709,Bronchial conditions NEC,Not Available
BADD_D01802,Porfimer,BADD_A00709,Bronchial conditions NEC,135577896
BADD_D01803,Porfimer sodium,BADD_A00709,Bronchial conditions NEC,135577896
BADD_D02217,Tigecycline,BADD_A00709,Bronchial conditions NEC,54686904
BADD_D02223,Tiopronin,BADD_A00709,Bronchial conditions NEC,5483
BADD_D02490,Apalutamide,BADD_A00709,Bronchial conditions NEC,24872560
BADD_D02556,Ferrous cation,BADD_A00709,Bronchial conditions NEC,27284
BADD_D02575,Omadacycline,BADD_A00709,Bronchial conditions NEC,Not Available
BADD_D00006,"4r,6r-dorzolamide",BADD_A00710,Bronchial disorders (excl neoplasms),92087
BADD_D00012,Abatacept,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00013,Abciximab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00019,Acebutolol,BADD_A00710,Bronchial disorders (excl neoplasms),1978
BADD_D00020,Acebutolol hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),441307
BADD_D00035,Acipimox,BADD_A00710,Bronchial disorders (excl neoplasms),5310993
BADD_D00037,Aclidinium bromide,BADD_A00710,Bronchial disorders (excl neoplasms),11519741
BADD_D00038,Activated charcoal,BADD_A00710,Bronchial disorders (excl neoplasms),5462310
BADD_D00039,Acyclovir,BADD_A00710,Bronchial disorders (excl neoplasms),135398513
BADD_D00045,Adenosine,BADD_A00710,Bronchial disorders (excl neoplasms),60961
BADD_D00049,Agalsidase beta,BADD_A00710,Bronchial disorders (excl neoplasms),52918379
BADD_D00051,Airduo respiclick,BADD_A00710,Bronchial disorders (excl neoplasms),56841124
BADD_D00055,Albumin microspheres (human),BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00057,Albuterol sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),39859
BADD_D00067,Alfentanil,BADD_A00710,Bronchial disorders (excl neoplasms),51263
BADD_D00068,Alfentanil hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),64761
BADD_D00071,Alglucosidase alfa,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00086,Alprostadil,BADD_A00710,Bronchial disorders (excl neoplasms),5280723
BADD_D00112,Aminophylline,BADD_A00710,Bronchial disorders (excl neoplasms),9433
BADD_D00133,Ampicillin,BADD_A00710,Bronchial disorders (excl neoplasms),6249
BADD_D00143,Anidulafungin,BADD_A00710,Bronchial disorders (excl neoplasms),166548
BADD_D00157,Aprepitant,BADD_A00710,Bronchial disorders (excl neoplasms),135413536
BADD_D00159,Arformoterol,BADD_A00710,Bronchial disorders (excl neoplasms),3083544
BADD_D00160,Arformoterol tartrate,BADD_A00710,Bronchial disorders (excl neoplasms),9827062
BADD_D00164,Argipressin,BADD_A00710,Bronchial disorders (excl neoplasms),644077
BADD_D00169,Arsenic trioxide,BADD_A00710,Bronchial disorders (excl neoplasms),14888
BADD_D00172,Asenapine,BADD_A00710,Bronchial disorders (excl neoplasms),9903970
BADD_D00176,Atazanavir,BADD_A00710,Bronchial disorders (excl neoplasms),148192
BADD_D00186,Atovaquone,BADD_A00710,Bronchial disorders (excl neoplasms),74989
BADD_D00187,Atracurium,BADD_A00710,Bronchial disorders (excl neoplasms),47319
BADD_D00204,Azithromycin dihydrate,BADD_A00710,Bronchial disorders (excl neoplasms),3033819
BADD_D00205,Azithromycin monohydrate,BADD_A00710,Bronchial disorders (excl neoplasms),9897015
BADD_D00206,Aztreonam,BADD_A00710,Bronchial disorders (excl neoplasms),2274
BADD_D00213,Barium sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),24414
BADD_D00214,Basiliximab,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00220,Beclomethasone dipropionate monohydrate,BADD_A00710,Bronchial disorders (excl neoplasms),16052009
BADD_D00240,Benzonatate,BADD_A00710,Bronchial disorders (excl neoplasms),7699
BADD_D00260,Betamethasone,BADD_A00710,Bronchial disorders (excl neoplasms),9782
BADD_D00267,Betiatide,BADD_A00710,Bronchial disorders (excl neoplasms),185457
BADD_D00280,Bleomycin,BADD_A00710,Bronchial disorders (excl neoplasms),5460769
BADD_D00281,Bleomycin sulfate,BADD_A00710,Bronchial disorders (excl neoplasms),72466
BADD_D00283,Boceprevir,BADD_A00710,Bronchial disorders (excl neoplasms),10324367
BADD_D00293,Brexpiprazole,BADD_A00710,Bronchial disorders (excl neoplasms),11978813
BADD_D00297,Brivaracetam,BADD_A00710,Bronchial disorders (excl neoplasms),9837243
BADD_D00302,Bromhexine,BADD_A00710,Bronchial disorders (excl neoplasms),2442
BADD_D00308,Bupivacaine,BADD_A00710,Bronchial disorders (excl neoplasms),2474
BADD_D00313,Bupropion hydrobromide,BADD_A00710,Bronchial disorders (excl neoplasms),11984562
BADD_D00314,Bupropion hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),62884
BADD_D00330,Cabozantinib,BADD_A00710,Bronchial disorders (excl neoplasms),25102847
BADD_D00332,Caffeine,BADD_A00710,Bronchial disorders (excl neoplasms),2519
BADD_D00335,Calcitonin,BADD_A00710,Bronchial disorders (excl neoplasms),16220016
BADD_D00336,Calcitonin (salmon),BADD_A00710,Bronchial disorders (excl neoplasms),16133812
BADD_D00342,Calfactant,BADD_A00710,Bronchial disorders (excl neoplasms),Not Available
BADD_D00348,Cangrelor,BADD_A00710,Bronchial disorders (excl neoplasms),9854012
BADD_D00361,Carbinoxamine,BADD_A00710,Bronchial disorders (excl neoplasms),2564
BADD_D00362,Carbinoxamine maleate,BADD_A00710,Bronchial disorders (excl neoplasms),5282409
BADD_D00372,Carteolol,BADD_A00710,Bronchial disorders (excl neoplasms),2583
BADD_D00373,Carteolol hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),40127
BADD_D00390,Cefotaxime,BADD_A00710,Bronchial disorders (excl neoplasms),5742673
BADD_D00399,Ceftazidime,BADD_A00710,Bronchial disorders (excl neoplasms),5481173
BADD_D00400,Ceftazidime pentahydrate,BADD_A00710,Bronchial disorders (excl neoplasms),5362051
BADD_D00406,Ceftriaxone sodium,BADD_A00710,Bronchial disorders (excl neoplasms),9570985
BADD_D00411,Celiprolol,BADD_A00710,Bronchial disorders (excl neoplasms),2663
BADD_D00412,Cephalexin,BADD_A00710,Bronchial disorders (excl neoplasms),27447
BADD_D00414,Ceritinib,BADD_A00710,Bronchial disorders (excl neoplasms),57379345
BADD_D00418,Cetirizine hydrochloride,BADD_A00710,Bronchial disorders (excl neoplasms),55182
BADD_D00444,Chlorphenamine,BADD_A00710,Bronchial disorders (excl neoplasms),2725
BADD_D00465,Cilazapril monohydrate,BADD_A00710,Bronchial disorders (excl neoplasms),56329
BADD_D00473,Cisatracurium besylate,BADD_A00710,Bronchial disorders (excl neoplasms),62886
BADD_D00481,Clemastine fumarate,BADD_A00710,Bronchial disorders (excl neoplasms),5281069
BADD_D00483,Clindamycin,BADD_A00710,Bronchial disorders (excl neoplasms),2786
