Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES
Doxepin,ADReCS: Asthma,3158,ADReCS_only,doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21
Doxercalciferol,ADReCS: Respiratory tract infections,5281107,ADReCS_only,doxercalciferol,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O
Doxorubicin,ADReCS: Acute pulmonary oedema; Respiratory tract infections,31703,ADReCS_only,doxorubicin,COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(O)C(C)O1)C3=O
Doxylamine,ADReCS: Respiratory disorders NEC,3162,ADReCS_only,doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
Droxidopa,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),92974,ADReCS_only,droxidopa,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
Dyphylline,ADReCS: Respiratory disorders NEC,3182,ADReCS_only,dyphylline,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
Edaravone,ADReCS: Respiratory signs and symptoms NEC,4021,ADReCS_only,edaravone,Cc1cc(=O)n(-c2ccccc2)[nH]1
Edetate calcium disodium,"ADReCS: Respiratory, thoracic and mediastinal disorders",6093170,ADReCS_only,edetate disodium,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
Edetic acid,"ADReCS: Respiratory, thoracic and mediastinal disorders",6049,ADReCS_only,edetic acid,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
Efinaconazole,ADReCS: Respiratory signs and symptoms NEC,489181,ADReCS_only,efinaconazole,C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1
Elagolix,ADReCS: Respiratory signs and symptoms NEC,11250647,ADReCS_only,elagolix,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(CC(NCCCC(=O)O)c3ccccc3)c2=O)c1F
Eletriptan,ADReCS: Asthma,77993,ADReCS_only,eletriptan,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
Eliglustat,ADReCS: Thoracic disorders (excl lung and pleura),23652731,ADReCS_only,eliglustat,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2
Eluxadoline,ADReCS: Asthma,11250029,ADReCS_only,eluxadoline,COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O
Emedastine,ADReCS: Respiratory tract infections,3219,ADReCS_only,emedastine,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
Empagliflozin,ADReCS: Respiratory tract infections,11949646,ADReCS_only,empagliflozin,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O
Emtricitabine,ADReCS: Thoracic disorders (excl lung and pleura),60877,ADReCS_only,emtricitabine,Nc1nc(=O)n(C2CSC(CO)O2)cc1F
Enalaprilat,ADReCS: Acute respiratory failure,5462501,ADReCS_only,enalaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
Enasidenib,ADReCS: Acute respiratory distress syndrome,89683805,ADReCS_only,enasidenib,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1
Enflurane,ADReCS: Respiratory and pulmonary function diagnostic procedures,3226,ADReCS_only,enflurane,FC(F)OC(F)(F)C(F)Cl
Enfuvirtide,ADReCS: Bacterial lower respiratory tract infections,16130199,ADReCS_only,enfuvirtide,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(C)=O)C(C)O)C(C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(N)=O
Entacapone,ADReCS: Acute respiratory failure,5281081,ADReCS_only,entacapone,CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1
Entecavir,ADReCS: Cardio-respiratory arrest,135398508,ADReCS_only,entecavir,C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21
Enzalutamide,ADReCS: Bronchitis,15951529,ADReCS_only,enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
Epi-kal2,ADReCS: Respiratory tract infections,44201343,ADReCS_only,epi-kal2,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CS)NC(=O)C(CCC(N)=O)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(CS)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(N)CCC(=O)O)C(C)CC)C(C)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)NC(CS)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCSC)C(=O)NC(CS)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)O)C(C)O
Epinastine,ADReCS: Respiratory tract infections,3241,ADReCS_only,epinastine,NC1=NCC2c3ccccc3Cc3ccccc3N12
Epinephrine,ADReCS: Acute pulmonary oedema,5816,ADReCS_only,epinephrine,CNCC(O)c1ccc(O)c(O)c1
Eplerenone,ADReCS: Bronchitis,443872,ADReCS_only,eplerenone,COC(=O)C1C=C2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13
Epoetin alfa,ADReCS: Respiratory tract infections,127893,ADReCS_only,epoetin alfa,O=C(CNC(=O)c1ccccc1)CC(Cc1ccccc1)C(=O)O
Equilin sulfate,ADReCS: Asthma,168708,ADReCS_only,equilin,CC12CCC3C(=CCc4cc(OS(=O)(=O)O)ccc43)C1CCC2=O
Erdafitinib,ADReCS: Pulmonary embolism,67462786,ADReCS_only,erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1
Ergocalciferol,ADReCS: Asthma,5280793,ADReCS_only,ergocalciferol,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C
Ertapenem,ADReCS: Asthma,150610,ADReCS_only,ertapenem,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12
Erythropoietin,ADReCS: Respiratory tract infections,11751549,ADReCS_only,erythropoietin,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1
Eslicarbazepine,ADReCS: Thoracic disorders (excl lung and pleura),9881504,ADReCS_only,eslicarbazepine,NC(=O)N1c2ccccc2CC(O)c2ccccc21
Estazolam,ADReCS: Asthma,3261,ADReCS_only,estazolam,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
Estradiol,ADReCS: Acute respiratory failure; Asthma,5757,ADReCS_only,estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
Estradiol cypionate,ADReCS: Asthma,9403,ADReCS_only,estradiol cypionate,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1
Estradiol valerate,ADReCS: Asthma,13791,ADReCS_only,estradiol valerate,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C
Estramustine,"ADReCS: Respiratory signs and symptoms NEC; Respiratory, thoracic and mediastinal disorders",259331,ADReCS_only,estramustine,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O
Estriol,ADReCS: Pulmonary embolism,5756,ADReCS_only,estriol,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O
Estrone,ADReCS: Asthma,5870,ADReCS_only,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O
Etelcalcetide,ADReCS: Interstitial lung disease,71511839,ADReCS_only,etelcalcetide,CC(=O)NC(CSSCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(N)=O
Ethinyl estradiol,ADReCS: Lower respiratory tract signs and symptoms,5991,ADReCS_only,ethinyl estradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C
Ethotoin,ADReCS: Respiratory signs and symptoms NEC,3292,ADReCS_only,ethotoin,CCn1c(O)c(-c2ccccc2)[nH]c1=O
Etidronate disodium,ADReCS: Asthma,23894,ADReCS_only,etidronate disodium,CC(O)(P(=O)([O-])O)P(=O)([O-])O
Etidronic acid,ADReCS: Asthma,3305,ADReCS_only,etidronic acid,CC(O)(P(=O)(O)O)P(=O)(O)O
Etodolac,ADReCS: Acute respiratory distress syndrome,3308,ADReCS_only,etodolac,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
Etomidate,ADReCS: Lower respiratory tract signs and symptoms,667484,ADReCS_only,etomidate,CCOC(=O)c1cncn1C(C)c1ccccc1
Etonogestrel,ADReCS: Asthma,6917715,ADReCS_only,etonogestrel,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3C(=C)CC21CC
Etophos,ADReCS: Bronchial disorders (excl neoplasms),60668,ADReCS_only,etophos,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OP(=O)(O)O
Etravirine,ADReCS: Bronchial disorders (excl neoplasms),193962,ADReCS_only,etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
Exenatide,"ADReCS: Respiratory, thoracic and mediastinal disorders",45588096,ADReCS_only,exenatide,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O
Extendin-4,ADReCS: Thoracic disorders (excl lung and pleura),16157882,ADReCS_only,extendin-4,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O
Ezogabine,ADReCS: Respiratory tract infections,121892,ADReCS_only,ezogabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
Famciclovir,ADReCS: Respiratory tract infections,3324,ADReCS_only,famciclovir,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
Febuxostat,ADReCS: Bronchitis,134018,ADReCS_only,febuxostat,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
Fedratinib,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),16722836,ADReCS_only,fedratinib,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
Felbamate,ADReCS: Asthma,3331,ADReCS_only,felbamate,NC(=O)OCC(COC(N)=O)c1ccccc1
Felodipine,ADReCS: Bronchitis,3333,ADReCS_only,felodipine,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl
Fenofibric acid,ADReCS: Bronchitis,64929,ADReCS_only,fenofibric acid,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
Fenoldopam,ADReCS: Respiratory signs and symptoms NEC,3341,ADReCS_only,fenoldopam,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
Sodium ferric gluconate complex,ADReCS: Bronchial disorders (excl neoplasms),23693558,ADReCS_only,ferric gluconate complex,O=C([O-])C(O)C(O)C(O)C(O)CO.[Fe+3]
Fesoterodine,ADReCS: Asthma; Bronchial disorders (excl neoplasms),6918558,ADReCS_only,fesoterodine,CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1
Fexofenadine,ADReCS: Interstitial lung disease; Respiratory tract infections,3348,ADReCS_only,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
Fidaxomicin,ADReCS: Respiratory disorders NEC,151383,ADReCS_only,fidaxomicin,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)OC1C(C)OC(OCC2=CC=CCC(O)C(C)=CC(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)C(C)=CC(C)=CCC(C(C)O)OC2=O)C(OC)C1O
Finerenone,ADReCS: Respiratory disorders NEC,60150535,ADReCS_only,finerenone,CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)C(C)=N2
Fluconazole,ADReCS: Acute respiratory distress syndrome,3365,ADReCS_only,fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
Flucytosine,ADReCS: Respiratory signs and symptoms NEC,3366,ADReCS_only,flucytosine,Nc1[nH]c(=O)ncc1F
Flunitrazepam,ADReCS: Lower respiratory tract signs and symptoms,3380,ADReCS_only,flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
Fluocinolone acetonide,ADReCS: Bronchial disorders (excl neoplasms),6215,ADReCS_only,fluocinolone acetonide,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
Fluocinonide,ADReCS: Respiratory tract infections,9642,ADReCS_only,fluocinonide,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
Fluorometholone,ADReCS: Respiratory signs and symptoms NEC,9878,ADReCS_only,fluorometholone,CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C
Fluorouracil,ADReCS: Acute pulmonary oedema,3385,ADReCS_only,fluorouracil,O=c1[nH]cc(F)c(=O)[nH]1
Fluoxymesterone,"ADReCS: Respiratory, thoracic and mediastinal disorders",6446,ADReCS_only,fluoxymesterone,CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C
Fluphenazine,ADReCS: Asthma,3372,ADReCS_only,fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
Fluphenazine decanoate,ADReCS: Asthma,3388,ADReCS_only,fluphenazine decanoate,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
Flurazepam,ADReCS: Respiratory signs and symptoms NEC,3393,ADReCS_only,flurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
Flutemetamol f-18,ADReCS: Respiratory signs and symptoms NEC,15950376,ADReCS_only,flutemetamol f-18,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F
Fluticasone propionate,ADReCS: Acute respiratory failure; Asthma,444036,ADReCS_only,fluticasone,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
Fluticasone furoate,ADReCS: Asthma,9854489,ADReCS_only,fluticasone furoate,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF
Fluvoxamine,ADReCS: Asthma,5324346,ADReCS_only,fluvoxamine,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
Fomepizole,ADReCS: Respiratory tract infections,3406,ADReCS_only,fomepizole,Cc1cn[nH]c1
Fondaparinux,ADReCS: Cardio-respiratory arrest; Thoracic disorders (excl lung and pleura),5282448,ADReCS_only,fondaparinux,COC1OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(COS(=O)(=O)O)C(OC4OC(C(=O)O)C(OC5OC(COS(=O)(=O)O)C(O)C(O)C5NS(=O)(=O)O)C(O)C4O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C(O)C1NS(=O)(=O)O
Fosamprenavir calcium,"ADReCS: Respiratory, thoracic and mediastinal disorders",131535,ADReCS_only,fosamprenavir,CC(C)CN(CC(OP(=O)([O-])[O-])C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1
Fosaprepitant,ADReCS: Bronchial disorders (excl neoplasms),135413538,ADReCS_only,fosaprepitant,CC(OC1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
Foscarnet,ADReCS: Acute respiratory distress syndrome; Bronchial disorders (excl neoplasms),3415,ADReCS_only,foscarnet,O=C(O)P(=O)(O)O
Fosfomycin,ADReCS: Asthma,446987,ADReCS_only,fosfomycin,CC1OC1P(=O)(O)O
Fosfomycin tromethamine,ADReCS: Asthma,54331,ADReCS_only,fosfomycin tromethamine,CC1OC1P(=O)([O-])O.[NH3+]C(CO)(CO)CO
Fosinoprilat,ADReCS: Bronchial disorders (excl neoplasms),62956,ADReCS_only,fosinoprilat,O=C(O)C1CC(C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
Fospropofol disodium,ADReCS: Thoracic disorders (excl lung and pleura),3038497,ADReCS_only,fospropofol disodium,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-]
Fostamatinib,ADReCS: Respiratory disorders NEC,11671467,ADReCS_only,fostamatinib,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC
Frovatriptan,ADReCS: Respiratory tract infections,77992,ADReCS_only,frovatriptan,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
Gabapentin enacarbil,ADReCS: Cardio-respiratory arrest,9883933,ADReCS_only,gabapentin enacarbil,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C
Gadobenate dimeglumine,ADReCS: Acute pulmonary oedema,105125,ADReCS_only,gadobenate dimeglumine,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O
Gadodiamide hydrate,ADReCS: Bronchial disorders (excl neoplasms),153921,ADReCS_only,gadodiamide hydrate,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd+3]
Gadofosveset,ADReCS: Thoracic disorders (excl lung and pleura),46174086,ADReCS_only,gadofosveset,O=C([O-])CN(CCN(CC(=O)[O-])CC(COP(=O)([O-])OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3].[H+].[H+].[H+]
Gadolinium-dtpa,ADReCS: Bronchial disorders (excl neoplasms),6857474,ADReCS_only,gadolinium-dtpa,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3]
Gadopentetate dimeglumine,ADReCS: Bronchial disorders (excl neoplasms),131751658,ADReCS_only,gadopentetate dimeglumine,CC(C)=CC1CC(C)(O)C2C3CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7OC7OCC(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC4(C)C34COC2(C4)O1
Gadoteridol,ADReCS: Asthma,60714,ADReCS_only,gadoteridol,CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3]
Galantamine,ADReCS: Bronchitis; Respiratory tract infections,9651,ADReCS_only,galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2
Gamma-aminobutyric acid,"ADReCS: Respiratory, thoracic and mediastinal disorders",119,ADReCS_only,gamma-aminobutyric acid,NCCCC(=O)O
Ganciclovir,ADReCS: Bronchial disorders (excl neoplasms),135398740,ADReCS_only,ganciclovir,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1
Ganirelix,ADReCS: Pleural disorders,16130957,ADReCS_only,ganirelix,CCN=C(NCC)NCCCCC(NC(=O)C(CC(C)C)NC(=O)C(CCCCN=C(NCC)NCC)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCCC1C(=O)NC(C)C(N)=O
Gatifloxacin,ADReCS: Asthma,5379,ADReCS_only,gatifloxacin,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
Gemeprost,ADReCS: Respiratory signs and symptoms NEC,5282237,ADReCS_only,gemeprost,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC
Gemfibrozil,ADReCS: Thoracic disorders (excl lung and pleura),3463,ADReCS_only,gemfibrozil,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
Gentamicin,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),3467,ADReCS_only,gentamicin,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
Glimepiride,ADReCS: Cardio-respiratory arrest,3476,ADReCS_only,glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O
Glipizide,ADReCS: Cardio-respiratory arrest,3478,ADReCS_only,glipizide,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
Glutamine,ADReCS: Bacterial lower respiratory tract infections,5961,ADReCS_only,glutamine,NC(=O)CCC(N)C(=O)O
Glycerin,ADReCS: Asthma,753,ADReCS_only,glycerin,OCC(O)CO
Glycerol phenylbutyrate,ADReCS: Respiratory disorders NEC,10482134,ADReCS_only,glycerol phenylbutyrate,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1
Glycine,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),750,ADReCS_only,glycine,NCC(=O)O
Granisetron,ADReCS: Respiratory disorders NEC; Respiratory tract infections,5284566,ADReCS_only,granisetron,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
Griseofulvin,"ADReCS: Respiratory, thoracic and mediastinal disorders",441140,ADReCS_only,griseofulvin,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
Guaifenesin,ADReCS: Respiratory disorders NEC,3516,ADReCS_only,guaifenesin,COc1ccccc1OCC(O)CO
Guanfacine,ADReCS: Asthma; Respiratory tract infections,3519,ADReCS_only,guanfacine,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
Guanidine,"ADReCS: Respiratory, thoracic and mediastinal disorders",3520,ADReCS_only,guanidine,N=C(N)N
Halobetasol,ADReCS: Bronchial disorders (excl neoplasms),5311167,ADReCS_only,halobetasol,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl
Haloperidol decanoate,ADReCS: Bronchial disorders (excl neoplasms),52919,ADReCS_only,haloperidol decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
Halothane,ADReCS: Respiratory arrest,3562,ADReCS_only,halothane,FC(F)(F)C(Cl)Br
Hemin,ADReCS: Respiratory signs and symptoms NEC,26945,ADReCS_only,hemin,C=CC1=C(C)c2cc3[n-]c(cc4[n-]c(cc5nc(cc1n2)C(C)=C5C=C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C.[Fe+2]
