smiles,Drug_Name,Pattern,PubChem_ID,Source,norm
CCC(C)C1NC(=O)C2CSSCC(NC(=O)C(CC(C)C)NC(=O)C3CSSCC(NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(Cc4ccc(O)cc4)NC(=O)C(NC(=O)C(N)C(C)C)C(C)C)C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)N3)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(=O)N3CCCC3C(=O)NC(CCCCN)C(=O)N3CCCC3C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(Cc3c[nH]cn3)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc3ccccc3)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)N3CCCC3C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)O)C(C)CC)C(C)O)C(C)O)C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(C)C)NC1=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)N2,Desirudin,ADReCS: Thoracic disorders (excl lung and pleura),16129703,ADReCS_only,desirudin
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,Desloratadine,ADReCS: Bronchial disorders (excl neoplasms),124087,ADReCS_only,desloratadine
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,Desoximetasone,ADReCS: Asthma,5311067,ADReCS_only,desoximetasone
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,Desvenlafaxine,ADReCS: Bronchial disorders (excl neoplasms),125017,ADReCS_only,desvenlafaxine
CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,Deucravacitinib,ADReCS: Respiratory disorders NEC,134821691,ADReCS_only,deucravacitinib
CC(C)(CO)C(O)C(=O)NCCCO,Dexpanthenol,ADReCS: Respiratory disorders NEC,131204,ADReCS_only,dexpanthenol
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,Dexrazoxane,ADReCS: Respiratory tract infections; Thoracic disorders (excl lung and pleura),71384,ADReCS_only,dexrazoxane
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,Diatrizoate sodium,ADReCS: Asthma,23672589,ADReCS_only,diatrizoate
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,Diatrizoic acid,ADReCS: Asthma,2140,ADReCS_only,diatrizoic acid
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Dichlorphenamide,ADReCS: Asthma,3038,ADReCS_only,dichlorphenamide
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Dicloxacillin,ADReCS: Bronchial disorders (excl neoplasms),18381,ADReCS_only,dicloxacillin
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,Dicyclomine,ADReCS: Respiratory disorders NEC; Thoracic disorders (excl lung and pleura),3042,ADReCS_only,dicyclomine
CC12CC=C3C4=C(CCC3C1CCC2(O)CC#N)CC(=O)CC4,Dienogest,ADReCS: Respiratory signs and symptoms NEC,68861,ADReCS_only,dienogest
CCN(CC)C(C)C(=O)c1ccccc1,Diethylpropion,ADReCS: Respiratory signs and symptoms NEC,7029,ADReCS_only,diethylpropion
OCC(S)CS,Dimercaprol,ADReCS: Respiratory tract infections,3080,ADReCS_only,dimercaprol
COC(=O)C=CC(=O)OC,Dimethyl fumarate,ADReCS: Bronchial disorders (excl neoplasms),637568,ADReCS_only,dimethyl
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,Dinoprostone,ADReCS: Asthma,5280360,ADReCS_only,dinoprostone
COC(=O)C=CC(=O)OCCn1c(O)ccc1O,Diroximel fumarate,"ADReCS: Respiratory, thoracic and mediastinal disorders",73330464,ADReCS_only,diroximel
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,Docusate,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),11339,ADReCS_only,docusate
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Dofetilide,ADReCS: Asthma,71329,ADReCS_only,dofetilide
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,Domperidone,ADReCS: Respiratory signs and symptoms NEC,3151,ADReCS_only,domperidone
NCCc1ccc(O)c(O)c1,Dopamine,ADReCS: Respiratory disorders NEC,681,ADReCS_only,dopamine
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,Doripenem,ADReCS: Interstitial lung disease,73303,ADReCS_only,doripenem
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,Doxacurium chloride,ADReCS: Bronchial disorders (excl neoplasms),60168,ADReCS_only,doxacurium chloride
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,Doxapram,ADReCS: Bronchial disorders (excl neoplasms),3156,ADReCS_only,doxapram
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,Doxazosin,ADReCS: Bronchial disorders (excl neoplasms),3157,ADReCS_only,doxazosin
CN(C)CCC=C1c2ccccc2COc2ccccc21,Doxepin,ADReCS: Asthma,3158,ADReCS_only,doxepin
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,Doxercalciferol,ADReCS: Respiratory tract infections,5281107,ADReCS_only,doxercalciferol
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(O)C(C)O1)C3=O,Doxorubicin,ADReCS: Acute pulmonary oedema; Respiratory tract infections,31703,ADReCS_only,doxorubicin
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,Doxylamine,ADReCS: Respiratory disorders NEC,3162,ADReCS_only,doxylamine
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,Droxidopa,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),92974,ADReCS_only,droxidopa
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Dyphylline,ADReCS: Respiratory disorders NEC,3182,ADReCS_only,dyphylline
Cc1cc(=O)n(-c2ccccc2)[nH]1,Edaravone,ADReCS: Respiratory signs and symptoms NEC,4021,ADReCS_only,edaravone
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],Edetate calcium disodium,"ADReCS: Respiratory, thoracic and mediastinal disorders",6093170,ADReCS_only,edetate disodium
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,Edetic acid,"ADReCS: Respiratory, thoracic and mediastinal disorders",6049,ADReCS_only,edetic acid
C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,Efinaconazole,ADReCS: Respiratory signs and symptoms NEC,489181,ADReCS_only,efinaconazole
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(CC(NCCCC(=O)O)c3ccccc3)c2=O)c1F,Elagolix,ADReCS: Respiratory signs and symptoms NEC,11250647,ADReCS_only,elagolix
CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,Eletriptan,ADReCS: Asthma,77993,ADReCS_only,eletriptan
CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,Eliglustat,ADReCS: Thoracic disorders (excl lung and pleura),23652731,ADReCS_only,eliglustat
COc1ccc(CN(C(=O)C(N)Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O,Eluxadoline,ADReCS: Asthma,11250029,ADReCS_only,eluxadoline
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,Emedastine,ADReCS: Respiratory tract infections,3219,ADReCS_only,emedastine
OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,Empagliflozin,ADReCS: Respiratory tract infections,11949646,ADReCS_only,empagliflozin
Nc1nc(=O)n(C2CSC(CO)O2)cc1F,Emtricitabine,ADReCS: Thoracic disorders (excl lung and pleura),60877,ADReCS_only,emtricitabine
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,Enalaprilat,ADReCS: Acute respiratory failure,5462501,ADReCS_only,enalaprilat
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,Enasidenib,ADReCS: Acute respiratory distress syndrome,89683805,ADReCS_only,enasidenib
FC(F)OC(F)(F)C(F)Cl,Enflurane,ADReCS: Respiratory and pulmonary function diagnostic procedures,3226,ADReCS_only,enflurane
CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(C)=O)C(C)O)C(C)CC)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(N)=O,Enfuvirtide,ADReCS: Bacterial lower respiratory tract infections,16130199,ADReCS_only,enfuvirtide
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,Entacapone,ADReCS: Acute respiratory failure,5281081,ADReCS_only,entacapone
C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21,Entecavir,ADReCS: Cardio-respiratory arrest,135398508,ADReCS_only,entecavir
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,Enzalutamide,ADReCS: Bronchitis,15951529,ADReCS_only,enzalutamide
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CS)NC(=O)C(CCC(N)=O)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(CS)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C(N)CCC(=O)O)C(C)CC)C(C)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)NC(CS)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCSC)C(=O)NC(CS)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)O)C(=O)O)C(C)O,Epi-kal2,ADReCS: Respiratory tract infections,44201343,ADReCS_only,epi-kal2
NC1=NCC2c3ccccc3Cc3ccccc3N12,Epinastine,ADReCS: Respiratory tract infections,3241,ADReCS_only,epinastine
CNCC(O)c1ccc(O)c(O)c1,Epinephrine,ADReCS: Acute pulmonary oedema,5816,ADReCS_only,epinephrine
COC(=O)C1C=C2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,Eplerenone,ADReCS: Bronchitis,443872,ADReCS_only,eplerenone
O=C(CNC(=O)c1ccccc1)CC(Cc1ccccc1)C(=O)O,Epoetin alfa,ADReCS: Respiratory tract infections,127893,ADReCS_only,epoetin alfa
CC12CCC3C(=CCc4cc(OS(=O)(=O)O)ccc43)C1CCC2=O,Equilin sulfate,ADReCS: Asthma,168708,ADReCS_only,equilin
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Erdafitinib,ADReCS: Pulmonary embolism,67462786,ADReCS_only,erdafitinib
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,Ergocalciferol,ADReCS: Asthma,5280793,ADReCS_only,ergocalciferol
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12,Ertapenem,ADReCS: Asthma,150610,ADReCS_only,ertapenem
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1,Erythropoietin,ADReCS: Respiratory tract infections,11751549,ADReCS_only,erythropoietin
NC(=O)N1c2ccccc2CC(O)c2ccccc21,Eslicarbazepine,ADReCS: Thoracic disorders (excl lung and pleura),9881504,ADReCS_only,eslicarbazepine
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,Estazolam,ADReCS: Asthma,3261,ADReCS_only,estazolam
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,Estradiol,ADReCS: Acute respiratory failure; Asthma,5757,ADReCS_only,estradiol
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,Estradiol cypionate,ADReCS: Asthma,9403,ADReCS_only,estradiol cypionate
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,Estradiol valerate,ADReCS: Asthma,13791,ADReCS_only,estradiol valerate
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,Estramustine,"ADReCS: Respiratory signs and symptoms NEC; Respiratory, thoracic and mediastinal disorders",259331,ADReCS_only,estramustine
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,Estriol,ADReCS: Pulmonary embolism,5756,ADReCS_only,estriol
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,Estrone,ADReCS: Asthma,5870,ADReCS_only,estrone
CC(=O)NC(CSSCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(N)=O,Etelcalcetide,ADReCS: Interstitial lung disease,71511839,ADReCS_only,etelcalcetide
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,Ethinyl estradiol,ADReCS: Lower respiratory tract signs and symptoms,5991,ADReCS_only,ethinyl estradiol
CCn1c(O)c(-c2ccccc2)[nH]c1=O,Ethotoin,ADReCS: Respiratory signs and symptoms NEC,3292,ADReCS_only,ethotoin
CC(O)(P(=O)([O-])O)P(=O)([O-])O,Etidronate disodium,ADReCS: Asthma,23894,ADReCS_only,etidronate disodium
CC(O)(P(=O)(O)O)P(=O)(O)O,Etidronic acid,ADReCS: Asthma,3305,ADReCS_only,etidronic acid
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,Etodolac,ADReCS: Acute respiratory distress syndrome,3308,ADReCS_only,etodolac
CCOC(=O)c1cncn1C(C)c1ccccc1,Etomidate,ADReCS: Lower respiratory tract signs and symptoms,667484,ADReCS_only,etomidate
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3C(=C)CC21CC,Etonogestrel,ADReCS: Asthma,6917715,ADReCS_only,etonogestrel
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OP(=O)(O)O,Etophos,ADReCS: Bronchial disorders (excl neoplasms),60668,ADReCS_only,etophos
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,Etravirine,ADReCS: Bronchial disorders (excl neoplasms),193962,ADReCS_only,etravirine
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O,Exenatide,"ADReCS: Respiratory, thoracic and mediastinal disorders",45588096,ADReCS_only,exenatide
CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CO)C(N)=O,Extendin-4,ADReCS: Thoracic disorders (excl lung and pleura),16157882,ADReCS_only,extendin-4
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,Ezogabine,ADReCS: Respiratory tract infections,121892,ADReCS_only,ezogabine
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,Famciclovir,ADReCS: Respiratory tract infections,3324,ADReCS_only,famciclovir
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Febuxostat,ADReCS: Bronchitis,134018,ADReCS_only,febuxostat
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Fedratinib,ADReCS: Lower respiratory tract disorders (excl obstruction and infection),16722836,ADReCS_only,fedratinib
NC(=O)OCC(COC(N)=O)c1ccccc1,Felbamate,ADReCS: Asthma,3331,ADReCS_only,felbamate
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,Felodipine,ADReCS: Bronchitis,3333,ADReCS_only,felodipine
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,Fenofibric acid,ADReCS: Bronchitis,64929,ADReCS_only,fenofibric acid
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,Fenoldopam,ADReCS: Respiratory signs and symptoms NEC,3341,ADReCS_only,fenoldopam
O=C([O-])C(O)C(O)C(O)C(O)CO.[Fe+3],Sodium ferric gluconate complex,ADReCS: Bronchial disorders (excl neoplasms),23693558,ADReCS_only,ferric gluconate complex
CC(C)C(=O)Oc1ccc(CO)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,Fesoterodine,ADReCS: Asthma; Bronchial disorders (excl neoplasms),6918558,ADReCS_only,fesoterodine
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Fexofenadine,ADReCS: Interstitial lung disease; Respiratory tract infections,3348,ADReCS_only,fexofenadine
CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)OC1C(C)OC(OCC2=CC=CCC(O)C(C)=CC(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)C(C)=CC(C)=CCC(C(C)O)OC2=O)C(OC)C1O,Fidaxomicin,ADReCS: Respiratory disorders NEC,151383,ADReCS_only,fidaxomicin
CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)C(C)=N2,Finerenone,ADReCS: Respiratory disorders NEC,60150535,ADReCS_only,finerenone
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,Fluconazole,ADReCS: Acute respiratory distress syndrome,3365,ADReCS_only,fluconazole
Nc1[nH]c(=O)ncc1F,Flucytosine,ADReCS: Respiratory signs and symptoms NEC,3366,ADReCS_only,flucytosine
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,Flunitrazepam,ADReCS: Lower respiratory tract signs and symptoms,3380,ADReCS_only,flunitrazepam
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,Fluocinolone acetonide,ADReCS: Bronchial disorders (excl neoplasms),6215,ADReCS_only,fluocinolone acetonide
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,Fluocinonide,ADReCS: Respiratory tract infections,9642,ADReCS_only,fluocinonide
CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,Fluorometholone,ADReCS: Respiratory signs and symptoms NEC,9878,ADReCS_only,fluorometholone
O=c1[nH]cc(F)c(=O)[nH]1,Fluorouracil,ADReCS: Acute pulmonary oedema,3385,ADReCS_only,fluorouracil
CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,Fluoxymesterone,"ADReCS: Respiratory, thoracic and mediastinal disorders",6446,ADReCS_only,fluoxymesterone
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Fluphenazine,ADReCS: Asthma,3372,ADReCS_only,fluphenazine
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Fluphenazine decanoate,ADReCS: Asthma,3388,ADReCS_only,fluphenazine decanoate
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Flurazepam,ADReCS: Respiratory signs and symptoms NEC,3393,ADReCS_only,flurazepam
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,Flutemetamol f-18,ADReCS: Respiratory signs and symptoms NEC,15950376,ADReCS_only,flutemetamol f-18
CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,Fluticasone propionate,ADReCS: Acute respiratory failure; Asthma,444036,ADReCS_only,fluticasone
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,Fluticasone furoate,ADReCS: Asthma,9854489,ADReCS_only,fluticasone furoate
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,Fluvoxamine,ADReCS: Asthma,5324346,ADReCS_only,fluvoxamine
Cc1cn[nH]c1,Fomepizole,ADReCS: Respiratory tract infections,3406,ADReCS_only,fomepizole
COC1OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(COS(=O)(=O)O)C(OC4OC(C(=O)O)C(OC5OC(COS(=O)(=O)O)C(O)C(O)C5NS(=O)(=O)O)C(O)C4O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C(O)C1NS(=O)(=O)O,Fondaparinux,ADReCS: Cardio-respiratory arrest; Thoracic disorders (excl lung and pleura),5282448,ADReCS_only,fondaparinux
CC(C)CN(CC(OP(=O)([O-])[O-])C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,Fosamprenavir calcium,"ADReCS: Respiratory, thoracic and mediastinal disorders",131535,ADReCS_only,fosamprenavir
CC(OC1OCCN(Cc2nc(=O)n(P(=O)(O)O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Fosaprepitant,ADReCS: Bronchial disorders (excl neoplasms),135413538,ADReCS_only,fosaprepitant
O=C(O)P(=O)(O)O,Foscarnet,ADReCS: Acute respiratory distress syndrome; Bronchial disorders (excl neoplasms),3415,ADReCS_only,foscarnet
CC1OC1P(=O)(O)O,Fosfomycin,ADReCS: Asthma,446987,ADReCS_only,fosfomycin
CC1OC1P(=O)([O-])O.[NH3+]C(CO)(CO)CO,Fosfomycin tromethamine,ADReCS: Asthma,54331,ADReCS_only,fosfomycin tromethamine
O=C(O)C1CC(C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1,Fosinoprilat,ADReCS: Bronchial disorders (excl neoplasms),62956,ADReCS_only,fosinoprilat
CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-],Fospropofol disodium,ADReCS: Thoracic disorders (excl lung and pleura),3038497,ADReCS_only,fospropofol disodium
